代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
FB.O,FACEBOOK,2019-10-18 10:15,189.99,190.14,189.68,189.68,0,246644
FB.O,FACEBOOK,2019-10-18 10:20,189.68,189.88,189.62,189.73,0,115815
FB.O,FACEBOOK,2019-10-18 10:25,189.72,189.84,189.7,189.76,0,100595
FB.O,FACEBOOK,2019-10-18 10:30,189.75,189.75,189.04,189.1,0,287181
FB.O,FACEBOOK,2019-10-18 10:35,189.11,189.11,188.1,188.1,0,308034
FB.O,FACEBOOK,2019-10-18 10:40,188.1,188.56,187.98,188.35,0,194449
FB.O,FACEBOOK,2019-10-18 10:45,188.36,188.37,187.79,187.99,0,164815
FB.O,FACEBOOK,2019-10-18 10:50,187.99,188.16,187.93,188.15,0,146166
FB.O,FACEBOOK,2019-10-18 10:55,188.13,188.24,187.88,187.96,0,174617
FB.O,FACEBOOK,2019-10-18 11:00,187.97,188.03,187.66,187.68,0,125819
FB.O,FACEBOOK,2019-10-18 11:05,187.68,188.08,187.56,187.75,0,208348
FB.O,FACEBOOK,2019-10-18 11:10,187.75,187.75,187.2,187.35,0,197230
FB.O,FACEBOOK,2019-10-18 11:15,187.37,187.69,187.31,187.6,0,158059
FB.O,FACEBOOK,2019-10-18 11:20,187.6,187.83,187.36,187.37,0,118890
FB.O,FACEBOOK,2019-10-18 11:25,187.38,187.51,187.09,187.12,0,122231
FB.O,FACEBOOK,2019-10-18 11:30,187.12,187.14,186.87,187.03,0,223833
FB.O,FACEBOOK,2019-10-18 11:35,187.03,187.22,186.78,186.93,0,204263
FB.O,FACEBOOK,2019-10-18 11:40,186.93,186.93,186.53,186.75,0,184928
FB.O,FACEBOOK,2019-10-18 11:45,186.75,186.87,186.39,186.74,0,225656
FB.O,FACEBOOK,2019-10-18 11:50,186.71,186.71,186.29,186.38,0,106323
FB.O,FACEBOOK,2019-10-18 11:55,186.38,186.45,186.04,186.26,0,199967
FB.O,FACEBOOK,2019-10-18 12:00,186.26,186.26,185.56,185.67,0,343417
FB.O,FACEBOOK,2019-10-18 12:05,185.67,186.13,185.57,186.12,0,265360
FB.O,FACEBOOK,2019-10-18 12:10,186.12,186.33,186.06,186.19,0,235204
FB.O,FACEBOOK,2019-10-18 12:15,186.19,186.23,185.69,185.72,0,168029
FB.O,FACEBOOK,2019-10-18 12:20,185.72,185.72,184.53,184.74,0,360116
FB.O,FACEBOOK,2019-10-18 12:25,184.73,184.9,184.2,184.8,0,428075
FB.O,FACEBOOK,2019-10-18 12:30,184.79,185,184.3,184.31,0,172168
FB.O,FACEBOOK,2019-10-18 12:35,184.31,184.54,183.92,184.45,0,300797
FB.O,FACEBOOK,2019-10-18 12:40,184.44,184.55,184.21,184.23,0,177018
FB.O,FACEBOOK,2019-10-18 12:45,184.23,184.64,184.11,184.63,0,187458
FB.O,FACEBOOK,2019-10-18 12:50,184.65,185.26,184.65,185.16,0,299226
FB.O,FACEBOOK,2019-10-18 12:55,185.17,185.53,185.14,185.38,0,166555
FB.O,FACEBOOK,2019-10-18 12:59,185.38,185.73,185.24,185.43,0,126574
FB.O,FACEBOOK,2019-10-18 13:04,185.43,185.83,185.43,185.81,0,137351
FB.O,FACEBOOK,2019-10-18 13:10,185.81,186.25,185.81,186.08,0,229170
FB.O,FACEBOOK,2019-10-18 13:15,186.08,186.15,185.82,186.02,0,118556
FB.O,FACEBOOK,2019-10-18 13:20,186.02,186.72,185.99,186.45,0,245666
FB.O,FACEBOOK,2019-10-18 13:25,186.45,186.55,186.15,186.17,0,89312
FB.O,FACEBOOK,2019-10-18 13:30,186.17,186.37,185.91,186.11,0,88896
FB.O,FACEBOOK,2019-10-18 13:35,186.11,186.23,185.96,185.96,0,456695
FB.O,FACEBOOK,2019-10-18 13:40,185.94,185.94,185.68,185.69,0,194668
FB.O,FACEBOOK,2019-10-18 13:45,185.69,186.09,185.69,186.09,0,53129
FB.O,FACEBOOK,2019-10-18 13:50,186.09,186.21,186.02,186.16,0,90051
FB.O,FACEBOOK,2019-10-18 13:55,186.16,186.2,185.87,185.91,0,64896
FB.O,FACEBOOK,2019-10-18 14:00,185.91,186.21,185.91,186.11,0,59053
FB.O,FACEBOOK,2019-10-18 14:05,186.11,186.11,185.75,185.94,0,71638
FB.O,FACEBOOK,2019-10-18 14:10,185.97,186.34,185.97,186.01,0,108545
FB.O,FACEBOOK,2019-10-18 14:15,186.01,186.14,185.89,185.94,0,58129
FB.O,FACEBOOK,2019-10-18 14:20,185.94,186.18,185.94,186.14,0,65796
FB.O,FACEBOOK,2019-10-18 14:25,186.14,186.32,186,186.02,0,72210
FB.O,FACEBOOK,2019-10-18 14:30,186.03,186.3,186,186.27,0,78823
FB.O,FACEBOOK,2019-10-18 14:35,186.27,186.35,186.16,186.28,0,52101
FB.O,FACEBOOK,2019-10-18 14:40,186.28,186.28,186.05,186.07,0,58733
FB.O,FACEBOOK,2019-10-18 14:45,186.07,186.16,186.02,186.03,0,42250
FB.O,FACEBOOK,2019-10-18 14:50,186.06,186.16,185.91,186,0,56014
FB.O,FACEBOOK,2019-10-18 14:55,186,186.15,185.98,186.13,0,52907
FB.O,FACEBOOK,2019-10-18 15:00,186.11,186.39,186.1,186.28,0,71772
FB.O,FACEBOOK,2019-10-18 15:05,186.21,186.35,186.2,186.31,0,50756
FB.O,FACEBOOK,2019-10-18 15:10,186.31,186.52,186.27,186.48,0,77412
FB.O,FACEBOOK,2019-10-18 15:15,186.48,186.81,186.48,186.65,0,121036
FB.O,FACEBOOK,2019-10-18 15:20,186.65,186.79,186.62,186.72,0,85522
FB.O,FACEBOOK,2019-10-18 15:25,186.72,186.74,186.39,186.46,0,91181
FB.O,FACEBOOK,2019-10-18 15:30,186.46,186.57,186.43,186.56,0,75661
FB.O,FACEBOOK,2019-10-18 15:35,186.56,186.62,186.38,186.55,0,105599
FB.O,FACEBOOK,2019-10-18 15:40,186.55,186.56,186.39,186.41,0,67563
FB.O,FACEBOOK,2019-10-18 15:45,186.41,186.41,186.11,186.21,0,137228
FB.O,FACEBOOK,2019-10-18 15:50,186.2,186.25,186.1,186.23,0,134348
FB.O,FACEBOOK,2019-10-18 15:55,186.22,186.23,185.76,185.78,0,316931
FB.O,FACEBOOK,2019-10-18 16:00,185.78,186,185.78,185.85,0,378101
FB.O,FACEBOOK,2019-10-18 20:00,185.85,185.85,185.85,185.85,0,204
FB.O,FACEBOOK,2019-10-21 09:35,185.85,187.55,185.85,187.44,0,471476
FB.O,FACEBOOK,2019-10-21 09:40,187.44,188.31,187.44,187.6,0,286487
FB.O,FACEBOOK,2019-10-21 09:45,187.62,188.23,187.32,188.23,0,244374
FB.O,FACEBOOK,2019-10-21 09:50,188.23,188.24,187.66,188.09,0,220460
FB.O,FACEBOOK,2019-10-21 09:55,188.08,188.63,188.01,188.22,0,220503
FB.O,FACEBOOK,2019-10-21 10:00,188.25,188.38,187.77,188.06,0,133561
FB.O,FACEBOOK,2019-10-21 10:05,188.06,188.1,187.67,187.7,0,110550
FB.O,FACEBOOK,2019-10-21 10:10,187.7,187.78,187.46,187.56,0,149025
FB.O,FACEBOOK,2019-10-21 10:15,187.56,188.07,187.56,188.04,0,93445
FB.O,FACEBOOK,2019-10-21 10:20,188.03,188.25,188,188.03,0,118647
FB.O,FACEBOOK,2019-10-21 10:25,188.03,188.23,188.02,188.18,0,64085
FB.O,FACEBOOK,2019-10-21 10:30,188.18,188.37,187.9,187.97,0,140517
FB.O,FACEBOOK,2019-10-21 10:35,187.97,188.29,187.92,187.97,0,171145
FB.O,FACEBOOK,2019-10-21 10:40,187.97,188.44,187.87,188.37,0,95046
FB.O,FACEBOOK,2019-10-21 10:45,188.31,188.35,188.18,188.27,0,81689
FB.O,FACEBOOK,2019-10-21 10:50,188.24,188.25,188.03,188.03,0,58235
FB.O,FACEBOOK,2019-10-21 10:55,188.03,188.4,188.03,188.4,0,69240
FB.O,FACEBOOK,2019-10-21 11:00,188.42,188.6,188.32,188.33,0,120203
FB.O,FACEBOOK,2019-10-21 11:05,188.33,188.6,188.21,188.56,0,66385
FB.O,FACEBOOK,2019-10-21 11:10,188.56,188.93,188.5,188.93,0,86293
FB.O,FACEBOOK,2019-10-21 11:15,188.93,189.18,188.93,189.05,0,143542
FB.O,FACEBOOK,2019-10-21 11:20,189.05,189.17,188.94,189.03,0,116657
FB.O,FACEBOOK,2019-10-21 11:25,189.03,189.32,189.02,189.27,0,103345
FB.O,FACEBOOK,2019-10-21 11:30,189.29,189.4,189.16,189.26,0,85007
FB.O,FACEBOOK,2019-10-21 11:35,189.26,189.34,189.1,189.1,0,64406
FB.O,FACEBOOK,2019-10-21 11:40,189.08,189.17,188.77,189.17,0,116592
FB.O,FACEBOOK,2019-10-21 11:45,189.17,189.41,189.16,189.39,0,83566
FB.O,FACEBOOK,2019-10-21 11:50,189.4,189.52,189.36,189.38,0,89638
FB.O,FACEBOOK,2019-10-21 11:55,189.38,189.41,189.06,189.08,0,73595
FB.O,FACEBOOK,2019-10-21 12:00,189.08,189.16,188.8,188.84,0,75878
FB.O,FACEBOOK,2019-10-21 12:05,188.84,189.06,188.77,189.06,0,68878
FB.O,FACEBOOK,2019-10-21 12:10,189.06,189.25,189.03,189.21,0,40034
FB.O,FACEBOOK,2019-10-21 12:15,189.22,189.34,189.11,189.15,0,47184
FB.O,FACEBOOK,2019-10-21 12:20,189.15,189.25,189.15,189.22,0,31191
FB.O,FACEBOOK,2019-10-21 12:25,189.22,189.35,189.22,189.31,0,35053
FB.O,FACEBOOK,2019-10-21 12:30,189.31,189.35,189.24,189.26,0,64568
FB.O,FACEBOOK,2019-10-21 12:35,189.26,189.29,189.13,189.14,0,32874
FB.O,FACEBOOK,2019-10-21 12:40,189.14,189.29,189.08,189.29,0,35053
FB.O,FACEBOOK,2019-10-21 12:45,189.29,189.38,189.24,189.33,0,38767
FB.O,FACEBOOK,2019-10-21 12:50,189.34,189.44,189.3,189.37,0,57675
FB.O,FACEBOOK,2019-10-21 12:55,189.36,189.4,189.22,189.23,0,34755
FB.O,FACEBOOK,2019-10-21 13:00,189.23,189.23,189.04,189.05,0,40515
FB.O,FACEBOOK,2019-10-21 13:05,189.05,189.18,189.03,189.15,0,50320
FB.O,FACEBOOK,2019-10-21 13:10,189.15,189.16,188.96,189.08,0,34447
FB.O,FACEBOOK,2019-10-21 13:15,189.08,189.19,189.03,189.14,0,41986
FB.O,FACEBOOK,2019-10-21 13:20,189.15,189.21,189.12,189.16,0,22060
FB.O,FACEBOOK,2019-10-21 13:25,189.13,189.28,189.12,189.25,0,22635
FB.O,FACEBOOK,2019-10-21 13:30,189.23,189.27,189.11,189.18,0,39053
FB.O,FACEBOOK,2019-10-21 13:35,189.18,189.27,189.18,189.24,0,30400
FB.O,FACEBOOK,2019-10-21 13:40,189.24,189.35,189.23,189.31,0,24861
FB.O,FACEBOOK,2019-10-21 13:45,189.31,189.34,189.24,189.29,0,115393
FB.O,FACEBOOK,2019-10-21 13:50,189.29,189.3,189.11,189.15,0,62071
FB.O,FACEBOOK,2019-10-21 13:55,189.15,189.2,189.11,189.17,0,20882
FB.O,FACEBOOK,2019-10-21 14:00,189.15,189.15,188.91,189,0,63129
FB.O,FACEBOOK,2019-10-21 14:05,189,189.07,188.98,188.99,0,37138
FB.O,FACEBOOK,2019-10-21 14:10,188.99,189.13,188.93,189.04,0,69420
FB.O,FACEBOOK,2019-10-21 14:15,189.04,189.16,189,189,0,151033
FB.O,FACEBOOK,2019-10-21 14:20,189,189,188.82,188.97,0,49048
FB.O,FACEBOOK,2019-10-21 14:25,188.97,189.03,188.91,189.01,0,66486
FB.O,FACEBOOK,2019-10-21 14:30,189.03,189.2,189.01,189.17,0,53300
FB.O,FACEBOOK,2019-10-21 14:35,189.17,189.33,189.17,189.33,0,42004
FB.O,FACEBOOK,2019-10-21 14:40,189.33,189.41,189.24,189.38,0,52559
FB.O,FACEBOOK,2019-10-21 14:45,189.38,189.42,189.27,189.3,0,31546
FB.O,FACEBOOK,2019-10-21 14:50,189.31,189.38,189.28,189.28,0,37089
FB.O,FACEBOOK,2019-10-21 14:55,189.28,189.4,189.28,189.32,0,28438
FB.O,FACEBOOK,2019-10-21 15:00,189.32,189.33,189.1,189.12,0,53362
FB.O,FACEBOOK,2019-10-21 15:05,189.12,189.24,189.08,189.14,0,62813
FB.O,FACEBOOK,2019-10-21 15:10,189.14,189.2,189.09,189.16,0,41390
FB.O,FACEBOOK,2019-10-21 15:15,189.16,189.22,189.14,189.18,0,48602
FB.O,FACEBOOK,2019-10-21 15:20,189.18,189.19,189.13,189.17,0,25789
FB.O,FACEBOOK,2019-10-21 15:25,189.17,189.22,189.13,189.16,0,39502
FB.O,FACEBOOK,2019-10-21 15:30,189.16,189.3,189.16,189.24,0,48237
FB.O,FACEBOOK,2019-10-21 15:35,189.24,189.32,189.14,189.32,0,73495
FB.O,FACEBOOK,2019-10-21 15:40,189.32,189.4,189.3,189.37,0,94024
FB.O,FACEBOOK,2019-10-21 15:45,189.37,189.51,189.37,189.5,0,98537
FB.O,FACEBOOK,2019-10-21 15:50,189.5,189.68,189.47,189.64,0,175906
FB.O,FACEBOOK,2019-10-21 15:55,189.63,189.9,189.59,189.78,0,371644
FB.O,FACEBOOK,2019-10-21 16:00,189.78,189.89,189.66,189.76,0,386942
FB.O,FACEBOOK,2019-10-22 09:35,189.76,190.1,189.55,189.75,0,508252
FB.O,FACEBOOK,2019-10-22 09:40,189.75,190.08,189.38,189.57,0,277417
FB.O,FACEBOOK,2019-10-22 09:45,189.57,190.65,189.57,190.62,0,378649
FB.O,FACEBOOK,2019-10-22 09:50,190.62,190.64,189.7,189.85,0,153792
FB.O,FACEBOOK,2019-10-22 09:55,189.85,190.39,189.85,190.38,0,143179
FB.O,FACEBOOK,2019-10-22 10:00,190.38,190.4,190,190.27,0,137489
FB.O,FACEBOOK,2019-10-22 10:05,190.24,190.28,189.88,190,0,100394
FB.O,FACEBOOK,2019-10-22 10:10,190,190.23,190,190.08,0,90344
FB.O,FACEBOOK,2019-10-22 10:15,190.05,190.09,189.52,189.57,0,137543
FB.O,FACEBOOK,2019-10-22 10:20,189.57,189.89,189.53,189.68,0,138253
FB.O,FACEBOOK,2019-10-22 10:25,189.68,190.05,189.57,189.99,0,95972
FB.O,FACEBOOK,2019-10-22 10:30,189.99,190,189.65,189.65,0,126944
FB.O,FACEBOOK,2019-10-22 10:35,189.65,189.72,189.39,189.67,0,152886
FB.O,FACEBOOK,2019-10-22 10:40,189.67,189.67,189.45,189.6,0,70678
FB.O,FACEBOOK,2019-10-22 10:45,189.6,189.73,189.49,189.52,0,60505
FB.O,FACEBOOK,2019-10-22 10:50,189.52,189.54,189.4,189.44,0,65835
FB.O,FACEBOOK,2019-10-22 10:55,189.44,189.44,188.93,189.08,0,167971
FB.O,FACEBOOK,2019-10-22 11:00,189.08,189.16,188.85,188.91,0,69682
FB.O,FACEBOOK,2019-10-22 11:05,188.91,189.07,188.24,188.74,0,414746
FB.O,FACEBOOK,2019-10-22 11:10,188.74,188.93,187.11,187.36,0,483570
FB.O,FACEBOOK,2019-10-22 11:15,187.36,187.58,185.94,186.62,0,648484
FB.O,FACEBOOK,2019-10-22 11:20,186.55,187.15,186.17,186.68,0,321539
FB.O,FACEBOOK,2019-10-22 11:25,186.64,186.8,186.18,186.26,0,243711
FB.O,FACEBOOK,2019-10-22 11:30,186.26,186.28,184.94,185.07,0,461319
FB.O,FACEBOOK,2019-10-22 11:35,185.07,185.85,185,185.74,0,551766
FB.O,FACEBOOK,2019-10-22 11:40,185.74,185.83,185.35,185.66,0,185331
FB.O,FACEBOOK,2019-10-22 11:45,185.66,185.68,185.2,185.28,0,198243
FB.O,FACEBOOK,2019-10-22 11:50,185.28,185.36,184.58,184.75,0,334648
FB.O,FACEBOOK,2019-10-22 11:55,184.75,185.13,184.39,184.47,0,265984
FB.O,FACEBOOK,2019-10-22 12:00,184.47,184.56,184.11,184.15,0,262342
FB.O,FACEBOOK,2019-10-22 12:05,184.15,184.43,183.89,184.43,0,416453
FB.O,FACEBOOK,2019-10-22 12:10,184.43,184.7,184.1,184.66,0,285989
FB.O,FACEBOOK,2019-10-22 12:15,184.66,184.78,184.4,184.63,0,224665
FB.O,FACEBOOK,2019-10-22 12:20,184.63,184.68,184.1,184.12,0,178894
FB.O,FACEBOOK,2019-10-22 12:25,184.12,184.36,184.08,184.19,0,129229
FB.O,FACEBOOK,2019-10-22 12:30,184.19,184.46,184.18,184.33,0,335748
FB.O,FACEBOOK,2019-10-22 12:35,184.33,184.72,184.28,184.36,0,156962
FB.O,FACEBOOK,2019-10-22 12:40,184.36,184.55,183.84,183.88,0,272910
FB.O,FACEBOOK,2019-10-22 12:45,183.88,183.99,183.3,183.35,0,404521
FB.O,FACEBOOK,2019-10-22 12:50,183.35,183.35,182.57,182.91,0,577871
FB.O,FACEBOOK,2019-10-22 12:55,182.91,183.65,182.91,183.37,0,500912
FB.O,FACEBOOK,2019-10-22 13:00,183.37,183.64,183.19,183.58,0,133896
FB.O,FACEBOOK,2019-10-22 13:05,183.58,183.91,183.25,183.69,0,273591
FB.O,FACEBOOK,2019-10-22 13:10,183.69,183.74,183.36,183.49,0,139189
FB.O,FACEBOOK,2019-10-22 13:15,183.49,183.67,183.4,183.55,0,127001
FB.O,FACEBOOK,2019-10-22 13:20,183.56,183.79,183.53,183.64,0,131520
FB.O,FACEBOOK,2019-10-22 13:25,183.64,184.09,183.62,184.03,0,150479
FB.O,FACEBOOK,2019-10-22 13:30,184.01,184.2,183.76,183.8,0,152936
FB.O,FACEBOOK,2019-10-22 13:35,183.79,183.83,183.55,183.57,0,121451
FB.O,FACEBOOK,2019-10-22 13:40,183.56,183.91,183.42,183.84,0,138589
FB.O,FACEBOOK,2019-10-22 13:45,183.84,183.88,183.43,183.44,0,98525
FB.O,FACEBOOK,2019-10-22 13:50,183.44,183.5,183.31,183.4,0,134087
FB.O,FACEBOOK,2019-10-22 13:55,183.4,183.45,182.92,182.93,0,237101
FB.O,FACEBOOK,2019-10-22 14:00,182.96,183.44,182.84,183.2,0,322484
FB.O,FACEBOOK,2019-10-22 14:05,183.2,183.33,183.12,183.28,0,85782
FB.O,FACEBOOK,2019-10-22 14:10,183.28,183.48,182.95,183.46,0,256002
FB.O,FACEBOOK,2019-10-22 14:15,183.46,183.77,183.36,183.72,0,175003
FB.O,FACEBOOK,2019-10-22 14:20,183.72,184.12,183.69,183.91,0,322886
FB.O,FACEBOOK,2019-10-22 14:25,183.91,184.1,183.64,184.01,0,202434
FB.O,FACEBOOK,2019-10-22 14:30,184.01,184.09,183.78,183.87,0,183344
FB.O,FACEBOOK,2019-10-22 14:35,183.87,184.04,183.65,183.85,0,202183
FB.O,FACEBOOK,2019-10-22 14:40,183.85,184,183.71,183.73,0,108750
FB.O,FACEBOOK,2019-10-22 14:45,183.73,183.76,183.51,183.55,0,104981
FB.O,FACEBOOK,2019-10-22 14:50,183.55,183.6,183.24,183.3,0,149063
FB.O,FACEBOOK,2019-10-22 14:55,183.28,183.5,183.18,183.48,0,176464
FB.O,FACEBOOK,2019-10-22 15:00,183.46,183.59,183.37,183.47,0,129746
FB.O,FACEBOOK,2019-10-22 15:05,183.45,183.45,183.19,183.39,0,178420
FB.O,FACEBOOK,2019-10-22 15:10,183.39,183.58,183.2,183.2,0,133284
FB.O,FACEBOOK,2019-10-22 15:15,183.19,183.45,183.14,183.45,0,137281
FB.O,FACEBOOK,2019-10-22 15:20,183.45,183.45,182.92,182.97,0,209087
FB.O,FACEBOOK,2019-10-22 15:25,182.97,183.28,182.97,183.22,0,136588
FB.O,FACEBOOK,2019-10-22 15:30,183.22,183.31,183.05,183.28,0,138391
FB.O,FACEBOOK,2019-10-22 15:35,183.28,183.58,183.28,183.58,0,168681
FB.O,FACEBOOK,2019-10-22 15:40,183.58,183.75,183.5,183.5,0,209652
FB.O,FACEBOOK,2019-10-22 15:45,183.5,183.65,183.09,183.11,0,202688
FB.O,FACEBOOK,2019-10-22 15:50,183.08,183.2,182.96,183.06,0,239875
FB.O,FACEBOOK,2019-10-22 15:55,183.06,183.06,182.21,182.23,0,609159
FB.O,FACEBOOK,2019-10-22 16:00,182.23,182.35,181.88,182.34,0,826750
FB.O,FACEBOOK,2019-10-23 09:35,182.34,183.68,182.03,182.9,0,704456
FB.O,FACEBOOK,2019-10-23 09:40,182.9,184.98,182.88,184.55,0,643783
FB.O,FACEBOOK,2019-10-23 09:45,184.56,184.6,183.94,184.21,0,243429
FB.O,FACEBOOK,2019-10-23 09:50,184.21,184.32,183.6,183.86,0,227502
FB.O,FACEBOOK,2019-10-23 09:55,183.86,184.15,183.79,184.11,0,147328
FB.O,FACEBOOK,2019-10-23 10:00,184.11,184.4,183.38,183.42,0,208649
FB.O,FACEBOOK,2019-10-23 10:05,183.4,184.38,183.17,184,0,318594
FB.O,FACEBOOK,2019-10-23 10:10,183.97,184.24,183.63,183.78,0,186009
FB.O,FACEBOOK,2019-10-23 10:15,183.73,184.37,183.72,183.92,0,373974
FB.O,FACEBOOK,2019-10-23 10:20,183.93,184.25,183.9,183.96,0,132776
FB.O,FACEBOOK,2019-10-23 10:25,183.94,184.14,183.88,184.09,0,94795
FB.O,FACEBOOK,2019-10-23 10:30,184.1,184.42,183.85,183.97,0,191842
FB.O,FACEBOOK,2019-10-23 10:35,183.97,184.19,183.06,183.28,0,327050
FB.O,FACEBOOK,2019-10-23 10:40,183.27,183.54,183.04,183.54,0,151764
FB.O,FACEBOOK,2019-10-23 10:45,183.54,183.89,183.34,183.78,0,187217
FB.O,FACEBOOK,2019-10-23 10:50,183.78,184.44,183.78,184.43,0,213591
FB.O,FACEBOOK,2019-10-23 10:55,184.43,185.4,184.43,185.38,0,361533
FB.O,FACEBOOK,2019-10-23 11:00,185.38,185.56,185.12,185.16,0,366724
FB.O,FACEBOOK,2019-10-23 11:05,185.2,185.46,185.09,185.16,0,211163
FB.O,FACEBOOK,2019-10-23 11:10,185.16,185.46,185.04,185.41,0,98844
FB.O,FACEBOOK,2019-10-23 11:15,185.41,186.12,185.41,186.1,0,330341
FB.O,FACEBOOK,2019-10-23 11:20,186.1,186.35,186.09,186.28,0,234546
FB.O,FACEBOOK,2019-10-23 11:25,186.28,186.33,185.61,185.92,0,194575
FB.O,FACEBOOK,2019-10-23 11:30,185.96,186.38,185.62,185.7,0,217763
FB.O,FACEBOOK,2019-10-23 11:35,185.7,185.7,185.32,185.55,0,134265
FB.O,FACEBOOK,2019-10-23 11:40,185.55,185.55,185.25,185.34,0,136628
FB.O,FACEBOOK,2019-10-23 11:45,185.34,185.34,185.06,185.3,0,94846
FB.O,FACEBOOK,2019-10-23 11:50,185.3,185.58,185.07,185.07,0,103696
FB.O,FACEBOOK,2019-10-23 11:55,185.07,185.07,184.48,184.74,0,200189
FB.O,FACEBOOK,2019-10-23 12:00,184.76,184.77,184.21,184.5,0,132440
FB.O,FACEBOOK,2019-10-23 12:05,184.52,184.63,184.36,184.59,0,114800
FB.O,FACEBOOK,2019-10-23 12:10,184.59,184.66,184.39,184.41,0,66141
FB.O,FACEBOOK,2019-10-23 12:15,184.41,184.89,184.33,184.87,0,100613
FB.O,FACEBOOK,2019-10-23 12:20,184.87,184.91,184.62,184.83,0,78463
FB.O,FACEBOOK,2019-10-23 12:25,184.81,184.81,184.5,184.66,0,83494
FB.O,FACEBOOK,2019-10-23 12:30,184.66,184.66,184.38,184.53,0,61846
FB.O,FACEBOOK,2019-10-23 12:35,184.55,184.56,184.45,184.5,0,69684
FB.O,FACEBOOK,2019-10-23 12:40,184.5,184.97,184.43,184.88,0,90322
FB.O,FACEBOOK,2019-10-23 12:45,184.88,184.98,184.83,184.89,0,56728
FB.O,FACEBOOK,2019-10-23 12:50,184.89,185.05,184.87,185,0,65654
FB.O,FACEBOOK,2019-10-23 12:55,185,185.04,184.85,184.88,0,57407
FB.O,FACEBOOK,2019-10-23 13:00,184.89,185.04,184.82,185.03,0,46055
FB.O,FACEBOOK,2019-10-23 13:05,185.06,185.13,184.95,185.06,0,73932
FB.O,FACEBOOK,2019-10-23 13:10,185.09,185.1,184.92,184.92,0,39098
FB.O,FACEBOOK,2019-10-23 13:15,184.92,185.07,184.83,184.89,0,52159
FB.O,FACEBOOK,2019-10-23 13:20,184.91,184.97,184.75,184.75,0,40618
FB.O,FACEBOOK,2019-10-23 13:25,184.73,184.81,184.56,184.6,0,46612
FB.O,FACEBOOK,2019-10-23 13:30,184.6,184.77,184.56,184.69,0,38574
FB.O,FACEBOOK,2019-10-23 13:35,184.69,184.91,184.59,184.89,0,36336
FB.O,FACEBOOK,2019-10-23 13:40,184.89,184.99,184.87,184.92,0,27862
FB.O,FACEBOOK,2019-10-23 13:45,184.92,185.17,184.92,185.12,0,60315
FB.O,FACEBOOK,2019-10-23 13:50,185.12,185.19,185.05,185.19,0,51532
FB.O,FACEBOOK,2019-10-23 13:55,185.19,185.22,185.13,185.16,0,25726
FB.O,FACEBOOK,2019-10-23 14:00,185.16,185.28,185.13,185.16,0,37766
FB.O,FACEBOOK,2019-10-23 14:05,185.16,185.16,184.86,184.87,0,53272
FB.O,FACEBOOK,2019-10-23 14:10,184.87,184.98,184.78,184.98,0,57050
FB.O,FACEBOOK,2019-10-23 14:15,184.98,184.98,184.76,184.84,0,58192
FB.O,FACEBOOK,2019-10-23 14:20,184.84,184.84,184.44,184.48,0,108729
FB.O,FACEBOOK,2019-10-23 14:25,184.48,184.84,184.48,184.69,0,74025
FB.O,FACEBOOK,2019-10-23 14:30,184.69,184.71,184.48,184.64,0,70279
FB.O,FACEBOOK,2019-10-23 14:35,184.64,184.85,184.64,184.84,0,53242
FB.O,FACEBOOK,2019-10-23 14:40,184.84,184.89,184.68,184.88,0,41992
FB.O,FACEBOOK,2019-10-23 14:45,184.9,185.53,184.9,185.53,0,97707
FB.O,FACEBOOK,2019-10-23 14:50,185.53,185.82,185.53,185.71,0,253987
FB.O,FACEBOOK,2019-10-23 14:55,185.71,185.84,185.57,185.77,0,80807
FB.O,FACEBOOK,2019-10-23 15:00,185.77,185.77,185.42,185.62,0,86369
FB.O,FACEBOOK,2019-10-23 15:05,185.62,185.73,185.57,185.59,0,47464
FB.O,FACEBOOK,2019-10-23 15:10,185.59,185.68,185.56,185.65,0,37938
FB.O,FACEBOOK,2019-10-23 15:15,185.65,185.65,185.4,185.51,0,54913
FB.O,FACEBOOK,2019-10-23 15:20,185.51,185.59,185.46,185.51,0,49745
FB.O,FACEBOOK,2019-10-23 15:25,185.51,185.59,185.42,185.5,0,68572
FB.O,FACEBOOK,2019-10-23 15:30,185.49,185.65,185.47,185.61,0,71265
FB.O,FACEBOOK,2019-10-23 15:35,185.6,185.65,185.5,185.52,0,82913
FB.O,FACEBOOK,2019-10-23 15:40,185.5,185.59,185.4,185.47,0,93954
FB.O,FACEBOOK,2019-10-23 15:45,185.47,185.71,185.44,185.69,0,97970
FB.O,FACEBOOK,2019-10-23 15:50,185.69,185.91,185.55,185.91,0,166592
FB.O,FACEBOOK,2019-10-23 15:55,185.92,186.19,185.9,186.18,0,252416
FB.O,FACEBOOK,2019-10-23 16:00,186.18,186.26,186.06,186.15,0,331911
FB.O,FACEBOOK,2019-10-24 09:35,186.15,186.15,183.18,184.25,0,793356
FB.O,FACEBOOK,2019-10-24 09:40,184.27,184.48,184.01,184.3,0,311984
FB.O,FACEBOOK,2019-10-24 09:45,184.3,184.9,183.82,184.3,0,350248
FB.O,FACEBOOK,2019-10-24 09:50,184.3,184.58,184,184.15,0,208998
FB.O,FACEBOOK,2019-10-24 09:55,184.17,184.24,183.63,183.63,0,208727
FB.O,FACEBOOK,2019-10-24 10:00,183.64,183.66,183.25,183.32,0,218257
